iter	Logloss
374	0.01802814028
375	0.01802452173
376	0.0180171908
377	0.0180028809
378	0.01799930111
379	0.01797420239
380	0.01797069588
381	0.01793816242
382	0.01789798755
383	0.01785890381
384	0.01785539179
385	0.01785189954
386	0.0178465077
387	0.01783813472
388	0.01782168761
389	0.0178182114
390	0.01781483089
391	0.01779512848
392	0.01779168781
393	0.01778543993
394	0.01774725663
395	0.01770642817
396	0.01768402549
397	0.0176807184
398	0.01767548327
399	0.01764488517
400	0.01764163928
401	0.01763840377
402	0.01762714561
403	0.01760847973
404	0.01760493465
405	0.0175969664
406	0.01758555527
407	0.01749752775
408	0.01749227454
409	0.01745050533
410	0.01743434533
411	0.01743060938
412	0.01742401956
413	0.01741642593
414	0.01740449573
415	0.01737360096
416	0.01737012757
417	0.01731920063
418	0.01731595015
419	0.01728376635
420	0.01727675943
421	0.0172670055
422	0.01726390437
423	0.01722838908
424	0.01722514424
425	0.01719639926
426	0.01719344761
427	0.01718978069
428	0.01711861797
429	0.01710493129
430	0.01710198588
431	0.01709891587
432	0.0170837952
433	0.01708091653
434	0.01707644371
435	0.01707359701
436	0.01705884297
437	0.01703632254
438	0.01703297947
439	0.01701695457
440	0.01701220492
441	0.01700709268
442	0.01700422434
443	0.01699549686
444	0.01698527349
445	0.01697512803
446	0.01696596242
447	0.01696293572
448	0.01696019879
449	0.01692644237
450	0.0169062323
451	0.01687279811
452	0.01686607622
453	0.01684634501
454	0.01682035296
455	0.01681739235
456	0.01679643485
457	0.01679207115
458	0.01677824408
459	0.01675918207
460	0.01675650815
461	0.01671169408
462	0.01670854262
463	0.01670408082
464	0.01667391782
465	0.01664892092
466	0.0166290065
467	0.01662314956
468	0.01659126222
469	0.016568253
470	0.01655935667
471	0.01655033344
472	0.01654768373
473	0.0165355932
474	0.01651108795
475	0.01649435414
476	0.01648749936
477	0.01644659583
478	0.01644355993
479	0.01644102096
480	0.01640343775
481	0.01639858336
482	0.01639610244
483	0.01638872476
484	0.01638629941
485	0.01638381727
486	0.01636767884
487	0.01635600191
488	0.01633633573
489	0.01633176233
490	0.01632132657
491	0.01629424275
492	0.01625946894
493	0.01624804927
494	0.01624507644
495	0.01622085401
496	0.01621824069
497	0.01621105502
498	0.01620850962
499	0.01620027976
500	0.01619783775
501	0.01619373967
502	0.01616644449
503	0.01616326019
504	0.01614115602
505	0.01613012988
506	0.01610932695
507	0.0160697896
508	0.01604807227
509	0.01604222461
510	0.01603994683
511	0.01602094525
512	0.01600864519
513	0.01599433138
514	0.01598006487
515	0.01597678787
516	0.01596439288
517	0.01595531112
518	0.01594674394
519	0.01593449673
520	0.01592498855
521	0.01592219543
522	0.01591815359
523	0.01591511169
524	0.01591039985
525	0.01590792896
526	0.01588620455
527	0.01588316694
528	0.01587083927
529	0.01586869163
530	0.01586437948
531	0.01586225382
532	0.01584645262
533	0.01583448661
534	0.01579867892
535	0.01579205643
536	0.01576251787
537	0.01575893957
538	0.01575096066
539	0.01574883679
540	0.01574673045
541	0.01572164292
542	0.01571539407
543	0.01570887428
544	0.01569764761
545	0.01569460867
546	0.01567752208
547	0.01566888055
548	0.01566675629
549	0.01564773293
550	0.01564374668
551	0.01563914349
552	0.01563076942
553	0.01559614546
554	0.01558995548
555	0.01558384947
556	0.0155818393
557	0.01555757812
558	0.01555557807
559	0.01555155264
560	0.01546890184
561	0.01546590199
562	0.01544086991
563	0.01543885359
564	0.01543194367
565	0.01542897914
566	0.01542525302
567	0.01540709075
568	0.01536961459
569	0.01536751432
570	0.01536237575
571	0.01535686672
572	0.01534863389
573	0.0153273391
574	0.01531861877
575	0.01529802617
576	0.01529036006
577	0.01528445797
578	0.01527747537
579	0.01526309043
580	0.01524657935
581	0.01522461384
582	0.01522221271
583	0.01521595645
584	0.0152038189
585	0.01520188592
586	0.01519695449
587	0.01519467006
588	0.01519084985
589	0.01517996948
590	0.01517668576
591	0.01517485565
592	0.01516959423
593	0.01514804436
594	0.01512077692
595	0.01511861639
596	0.01510972932
597	0.01506560477
598	0.01506378187
599	0.0150610198
600	0.01505680948
601	0.01505339071
602	0.01505091627
603	0.01502482289
604	0.01502114938
605	0.01501648389
606	0.01501047495
607	0.01499039734
608	0.01498671946
609	0.01498217988
610	0.01498042093
611	0.01494861971
612	0.01493043618
613	0.01492326781
614	0.01491929397
615	0.01491144049
616	0.01490398359
617	0.01490013111
618	0.01488756436
619	0.01488559142
620	0.01488380478
621	0.014870183
622	0.01484623664
623	0.0148410664
624	0.01483819197
625	0.01483645481
626	0.01483443883
627	0.01482798264
628	0.01482019448
629	0.01481751437
630	0.01477798288
631	0.0147693579
632	0.01476347402
633	0.01474919007
634	0.0147215745
635	0.01471546229
636	0.01471377521
637	0.01468591277
638	0.01468312193
639	0.01467944298
640	0.01467613094
641	0.01467124176
642	0.01466657787
643	0.01465509843
644	0.01464933723
645	0.01464644931
646	0.01464081038
647	0.01463674027
648	0.01463372958
649	0.0146271243
650	0.0146224504
651	0.01458668454
652	0.01458141806
653	0.01457723449
654	0.01455646369
655	0.014546048
656	0.01454238794
657	0.01453113487
658	0.01452822357
659	0.01452535451
660	0.01450698438
661	0.01450337027
662	0.0145016729
663	0.01448227664
664	0.01448064365
665	0.01447247536
666	0.01446937364
667	0.01446762125
668	0.01446590913
669	0.01446094729
670	0.01444294855
671	0.01443792591
672	0.0144363307
673	0.01442839536
674	0.01442246063
675	0.01442052283
676	0.01441791446
677	0.01440935267
678	0.01439078023
679	0.01437925894
680	0.01436772318
681	0.01436616804
682	0.014351468
683	0.01434996311
684	0.01434706216
685	0.01434337323
686	0.01434189124
687	0.01434007745
688	0.01433739231
689	0.01432099354
690	0.01431840028
691	0.01431123696
692	0.01430754135
693	0.01429858804
694	0.0142971075
695	0.01428936782
696	0.01428237826
697	0.01427617082
698	0.01427160906
699	0.01422523778
700	0.01421960209
701	0.01421577423
702	0.01420492316
703	0.01419901906
704	0.01419486638
705	0.01418661174
706	0.01417748351
707	0.01411675887
708	0.01411239064
709	0.01410194829
710	0.01409603732
711	0.01409458119
712	0.01409284964
713	0.01408726009
714	0.01408302595
715	0.01408095281
716	0.01407864301
717	0.01407514843
718	0.01407306826
719	0.01406980887
720	0.0140587948
721	0.01405509017
722	0.01404874462
723	0.01403806317
724	0.01403667933
725	0.01403522573
726	0.01403227067
727	0.01403091794
728	0.01402084721
729	0.01401612342
730	0.01398852802
731	0.01398705437
732	0.01397933124
733	0.01397795617
734	0.01397468372
735	0.01396507773
736	0.01396230161
737	0.01395788481
738	0.01395469847
739	0.01394998818
740	0.01394669996
741	0.01394340744
742	0.01394206396
743	0.01393659927
744	0.01391725964
745	0.01391594745
746	0.01391346532
747	0.0138967581
748	0.01389524394
749	0.01386001488
750	0.01385872024
751	0.01385591946
752	0.0138403466
753	0.01383416419
754	0.01382182895
755	0.01379684773
756	0.01378848748
757	0.01378693219
758	0.01377407547
759	0.01376980636
760	0.01375604431
761	0.0137315235
762	0.01372668331
763	0.01372230054
764	0.0137210254
765	0.01370694232
766	0.01370214362
767	0.01370003823
768	0.01369815509
769	0.01369167463
770	0.01368951692
771	0.01368502553
772	0.01367728514
773	0.01366713737
774	0.0136624461
775	0.01365345409
776	0.01364448887
777	0.01362933187
778	0.0136060627
779	0.01360243212
780	0.01360118766
781	0.01359743582
782	0.01359014514
783	0.01358571433
784	0.01358282965
785	0.01358160442
786	0.01356545786
787	0.01356418429
788	0.01355777496
789	0.01352556669
790	0.01349476825
791	0.01349127072
792	0.01348767479
793	0.01348189626
794	0.01347080098
795	0.01346935745
796	0.0134643235
797	0.01346113542
798	0.01345609921
799	0.01344880004
800	0.0134428051
801	0.01343990416
802	0.01343466887
803	0.01343282518
804	0.01342885488
805	0.01341573587
806	0.01340950226
807	0.01339644966
808	0.01339268276
809	0.01339151541
810	0.01337028805
811	0.01336826807
812	0.01335055646
813	0.0133486766
814	0.01334532556
815	0.01334258278
816	0.01333618466
817	0.01330188543
818	0.01329865069
819	0.01328925041
820	0.01328563625
821	0.01328310896
822	0.01328032845
823	0.0132770702
824	0.01327482567
825	0.01326640118
826	0.01325614575
827	0.01325332957
828	0.01325217427
829	0.01324222388
830	0.0132382999
831	0.01323714788
832	0.01323043169
833	0.0132200406
834	0.01321255555
835	0.01320682184
836	0.01318002607
837	0.01317885636
838	0.01317312192
839	0.01316708056
840	0.01314646117
841	0.0131430104
842	0.01313359464
843	0.01313009993
844	0.0131289723
845	0.0131259094
846	0.01312274708
847	0.01310321121
848	0.01310205411
849	0.01309486416
850	0.01309175747
851	0.01308795659
852	0.01308606533
853	0.01307946606
854	0.0130778631
855	0.01307679586
856	0.01307297113
857	0.01306433922
858	0.01306187719
859	0.01305229396
860	0.01304973852
861	0.01304225126
862	0.01304099928
863	0.01303822853
864	0.01301542511
865	0.01298725218
866	0.01297234001
867	0.01296628634
868	0.01296522436
869	0.01296076815
870	0.01295881682
871	0.01294718532
872	0.01294577774
873	0.01293694859
874	0.01292512946
875	0.01292338414
876	0.01292214363
877	0.01288500463
878	0.01286168595
879	0.01284377382
880	0.01284095936
881	0.01281722665
882	0.01281329593
883	0.01280769269
884	0.01280646959
885	0.01280388684
886	0.01278829564
887	0.01277990039
888	0.01277688006
889	0.01276900065
890	0.01276515232
891	0.01276135971
892	0.01275966808
893	0.01275859265
894	0.01275629039
895	0.01275526145
896	0.01275088416
897	0.01274982557
898	0.01273070086
899	0.0127289491
900	0.01271014839
901	0.01270908975
902	0.01270502383
903	0.01269732767
904	0.01268333141
905	0.01268234488
906	0.01267137339
907	0.0126515546
908	0.01264188533
909	0.01262237322
910	0.01261688998
911	0.01261418009
912	0.01260085873
913	0.01259973194
914	0.01259428132
915	0.0125907142
916	0.01258561033
917	0.01258072971
918	0.01255401501
919	0.01255305358
920	0.01254806092
921	0.01253945611
922	0.01253709712
923	0.01251557526
924	0.01251390039
925	0.01251028139
926	0.01250672683
927	0.01250095612
928	0.01249201804
929	0.01248971181
930	0.01248519736
931	0.01248216376
932	0.01247965994
933	0.01247869528
934	0.01246381472
935	0.01246286206
936	0.01244849582
937	0.01244754874
938	0.01244400242
939	0.01243624882
940	0.0124223732
941	0.01241865572
942	0.01238315002
943	0.01238077316
944	0.01234861284
945	0.01234633231
946	0.01234540083
947	0.01234147477
948	0.01233234894
949	0.01232910318
950	0.01232384172
951	0.01232228643
952	0.0123213683
953	0.01231558369
954	0.01231420956
955	0.01230918509
956	0.01230561076
957	0.01229245364
958	0.01229069812
959	0.01228323454
960	0.01226615331
961	0.01226520116
962	0.01225779718
963	0.01225052566
964	0.01224718651
965	0.01224372228
966	0.01224035669
967	0.01223256865
968	0.01222651027
969	0.01222561321
970	0.01222356362
971	0.01222039776
972	0.01221641046
973	0.01221129876
974	0.0121961198
975	0.01219522673
976	0.01218232993
977	0.01217930172
978	0.01217065762
979	0.01216980157
980	0.01215832112
981	0.01215544383
982	0.01215115359
983	0.01215028761
984	0.01214457897
985	0.01213817277
986	0.01213585165
987	0.01213269407
988	0.01213114441
989	0.01213030639
990	0.01212651172
991	0.01211325365
992	0.01210733171
993	0.01210474225
994	0.01210165866
995	0.01209794561
996	0.01209710472
997	0.01209125088
998	0.01208890464
999	0.01208808876
